id,latitude_verbatim,longitude_verbatim,latitude,longitude,user_id,gid_0,country,gid_1,state,gid_2,county,country_cent_dist,country_cent_dist_relative,country_cent_type,country_cent_dist_max,is_country_centroid,state_cent_dist,state_cent_dist_relative,state_cent_type,state_cent_dist_max,is_state_centroid,county_cent_dist,county_cent_dist_relative,county_cent_type,county_cent_dist_max,is_county_centroid,centroid_dist_km,centroid_dist_relative,centroid_type,centroid_dist_max_km,centroid_poldiv,max_dist,max_dist_rel,latlong_err,coordinate_decimal_places,coordinate_inherent_uncertainty_m
3530,-6.86666,-78.11666,-6.86666,-78.11666,,PER,Peru,PER.6_1,Cajamarca,PER.6.3_1,Celendín,366.81507125989,0.309025026412142,pos_main,1187.0076528063273813,,84.65873517062,0.423359809851835,std,199.9687575451443323,,11.68787931728,0.248731806568871,std_main,46.9898863298118632,,,,,,,10,0.001,,5,1.56352942
3531,0.96666,-78.6,0.96666,-78.6,,ECU,Ecuador,ECU.8_1,Esmeraldas,ECU.8.7_1,San Lorenzo,265.50619267763,0.176636154713334,std,1503.1248450155903066,,74.97260775586,0.759878017208933,std_main,98.6640040348026460,,10.14592738497,0.175313379985397,pos,57.8730920926578494,,,,,,,10,0.001,,1,11130.37543673
3534,0.816667,-63.316667,0.816667,-63.316667,,BRA,Brazil,BRA.4_1,Amazonas,BRA.4.8_1,Barcelos,1708.32634578879,0.591054859551465,std_main,2890.3008209511906877,,507.54074069769,0.421338096617084,pos,1204.5925701300819436,,106.15021651855,0.361014692021529,bb,294.0329545153795694,,,,,,,10,0.001,,6,0.15689566
3535,37.965674,-108.378575,37.965674,-108.378575,,USA,United States,USA.6_1,Colorado,USA.6.58_1,San Miguel,769.9315476537,0.0311075964056822,pos,24750.5958870246292655,,271.5043240683,0.744344275277972,pos,364.7563809997839229,,0.82207873976,0.0132837370016692,bb,61.8861047653005863,,,,,,,10,0.001,,6,0.14156908
3536,-3.8,-73.35,-3.8,-73.35,,PER,Peru,PER.17_1,Loreto,PER.17.4_1,Maynas,604.44833584987,0.541595593397243,std_main,1116.0510595338735132,,86.21555913891,0.161920464508922,bb_main,532.4562241121746879,,50.55628162096,0.104330688774494,bb,484.5772822437229817,,,,,,,10,0.001,,1,11113.56960622
3540,-23.76,-45.4097,-23.76,-45.4097,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.569_1,São Sebastião,1146.79144334714,0.406649001064423,pos_main,2820.1014642735114044,,342.55835741556,0.710395216260643,bb,482.2081421363003987,,19.12594059019,0.503091632445959,std,38.0168131543004079,,,,,,,10,0.001,,2,1107.59528858
3551,-12.95333,-68.87666,-12.95333,-68.87666,,BOL,Bolivia,BOL.4_1,La Paz,BOL.4.1_1,Abel Iturralde,615.86495330674,0.747017066768838,std,824.4322395077452833,,226.52377966176,0.644753205945278,pos_main,351.3340881022089931,,93.00957313734,0.582349239434656,pos_main,159.7144236465966559,,,,,,,10,0.001,,5,1.54959186
3552,32.888847,-80.672583,32.888847,-80.672583,,USA,United States,USA.41_1,South Carolina,USA.41.15_1,Colleton,1798.32241604325,0.0697590171964773,pos_main,25779.0675430281423350,,84.4637696327,0.255428042661476,pos,330.6753978639751720,,1.6775078836,0.0308091513909704,std_main,54.4483638095805179,,,,,,,10,0.001,,6,0.14510254
3553,-12.8333333,-69.2,-12.8333333,-69.2,,PER,Peru,PER.18_1,Madre de Dios,PER.18.3_1,Tambopata,693.87234808821,0.626648206912845,std_main,1107.2757257322123254,,173.30228376552,0.756853781825778,std,228.9772317018201427,,81.65428205127,0.260950021318386,pos_main,312.9115745564294682,,,,,,,10,0.001,,1,10855.66903465
3554,36.2711038122075,-90.0910846074925,36.2711038122075,-90.0910846074925,,USA,United States,USA.26_1,Missouri,USA.26.35_1,Dunklin,864.63819113889,0.0345199225199871,pos,25047.5125092839609569,,306.93444563705,0.769090400441425,bb,399.0876046052359438,,0.05113180264,0.00118396711330968,std_main,43.18684367597455239,,,,,,,10,0.001,,13,0.00000001
3645,47.242445,-113.7094,47.242445,-113.7094,,USA,United States,USA.27_1,Montana,USA.27.32_1,Missoula,198.39392175801,0.00683086192686742,std,29043.76107759974956432,,285.78915760967,0.57579450702597,bb,496.3388051160760400,,22.88392155001,0.310909651057442,pos,73.6031238405722226,,,,,,,10,0.001,,4,7.57194347
3560,27.8833333,-110.9333333,27.8833333,-110.9333333,,MEX,Mexico,MEX.26_1,Sonora,MEX.26.27_1,Guaymas,946.07802257793,0.544074962355027,std,1738.8743979006750161,,174.25278503587,0.292446621011133,pos,595.8447542782053903,,23.77284243505,0.258799980800613,bb,91.8579760381253130,,,,,,,10,0.001,,7,0.01482444
3564,33.6103554373728,-110.332497272932,33.6103554373728,-110.332497272932,,USA,United States,USA.3_1,Arizona,USA.3.4_1,Gila,1045.55652965754,0.0401484244111877,pos,26042.2804877540045778,,138.29152683404,0.37501931118057,pos_main,368.7584151298632538,,35.90493371485,0.323273874765961,pos_main,111.0666110611131771,,,,,,,10,0.001,,12,0.00000009
3565,38.612335,-120.564384,38.612335,-120.564384,,USA,United States,USA.5_1,California,USA.5.9_1,El Dorado,1030.03123149066,0.0367506609376303,std,28027.5566537083591564,,157.28054115046,0.206021238141822,pos,763.4190657673379346,,18.81068121653,0.260743946452789,std_main,72.1423506563973577,,,,,,,10,0.001,,6,0.14109821
3571,16.18638,107.84916,16.18638,107.84916,,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,VNM.54.7_1,Phú Lộc,23.48014354919,0.0244548765009665,pos_main,960.1415712838305755,,32.98617055959,0.499180575285264,bb_main,66.0806373339739293,,10.41091997346,0.297350453529304,std_main,35.0122888661879908,,,,,,,10,0.001,,5,1.53885607
3573,31.5289,-110.0094,31.5289,-110.0094,,USA,United States,USA.3_1,Arizona,USA.3.2_1,Cochise,1139.56421659543,0.042122183447225,pos,27053.778397389896821,,331.08269690302,0.806176309959109,pos_main,410.6827412477715054,,42.52230189368,0.445354398851992,pos_main,95.4796943811298440,,,,,,,10,0.001,,4,14.5992951
3574,44.279047,-109.763888,44.279047,-109.763888,,USA,United States,USA.51_1,Wyoming,USA.51.15_1,Park,263.98182992883,0.0104213133512066,std,25330.9559968528984395,,228.01287937522,0.633487514679442,bb,359.9327123133583941,,14.28867955936,0.0949106850657306,bb,150.5486926942350495,,,,,,,10,0.001,,6,0.13682055
3575,-22,-42.05,-22,-42.05,,BRA,Brazil,BRA.19_1,Rio de Janeiro,BRA.19.68_1,Santa Maria Madalena,1180.95216884712,0.424599709664263,pos,2781.3306084945644322,,7.53999664195,0.0223565787543916,pos,337.2607555379592983,,14.13559940748,0.590518071165381,bb_main,23.9376237539751291,,,,,,,10,0.001,,0,110741.88108603
3579,38.745551,-83.755356,38.745551,-83.755356,,USA,United States,USA.36_1,Ohio,USA.36.8_1,Brown,1332.38853167366,0.0552167998372756,std_main,24130.1295185563243040,,215.27742961443,0.462822972287617,std,465.1398969034922024,,23.09785988336,0.63831917523956,std,36.1854394781285023,,,,,,,10,0.001,,6,0.14100069
3580,49.1666667,-123.1,49.1666667,-123.1,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.14_1,Greater Vancouver,1202.55010271566,0.253330356934189,pos,4746.9640720084030535,,604.00881386175,0.439645993171258,bb,1373.8526524600139878,,18.78587115213,0.399707137213462,bb,46.9990885904483626,,,,,,,10,0.001,,1,7292.73305046
3669,-3.90833,-78.42777,-3.90833,-78.42777,,PER,Peru,PER.1_1,Amazonas,PER.1.4_1,Condorcanqui,655.48184208807,0.551342468477735,pos,1188.8832795664469773,,121.8347187033,0.540588902203829,pos_main,225.3740655914579423,,49.37563105182,0.3558949940573,bb_main,138.7365146357478625,,,,,,,10,0.001,,5,1.56724767
3616,46.407859,-91.643123,46.407859,-91.643123,,USA,United States,USA.50_1,Wisconsin,USA.50.16_1,Douglas,978.42017767283,0.036472359857391,std_main,26826.346896622771452,,224.76617307812,0.674985164845197,pos,332.9942416285082467,,21.10535302169,0.563198850883189,std,37.4740697510183371,,,,,,,10,0.001,,6,0.13516209
3640,36.055467202,-79.564497057,36.055467202,-79.564497057,,USA,United States,USA.34_1,North Carolina,USA.34.41_1,Guilford,1763.99894785457,0.0712503282057423,std_main,24757.7659258052860551,,58.41081108293,0.108038927244855,std_main,540.6459743028559508,,20.27414832034,0.737029341621259,std,27.5079256352841096,,,,,,,10,0.001,,9,0.00014294
3302,41.2915,-6.4728,41.2915,-6.4728,,ESP,Spain,ESP.5_1,Castilla y León,ESP.5.9_1,Zamora,265.68877808602,0.157938993581389,std_main,1682.2240794456212892,,149.5920021296,0.579540200306005,std_main,258.1218732550622307,,52.24577831839,0.519371931437442,bb_main,100.5941506576832962,,,,,,,10,0.001,,4,13.91061558
3303,50.051,3.7672,50.051,3.7672,,FRA,France,FRA.7_1,Hauts-de-France,FRA.7.2_1,Nord,389.48957534194,0.415883380687494,pos_main,936.5355612385313904,,63.83974712426,0.556946895655964,pos,114.6244778850422875,,59.11350590935,0.532305185413885,std,111.0519069307718306,,,,,,,10,0.001,,3,111.46038964
3196,38.0376667123708,-93.7757304623888,38.0376667123708,-93.7757304623888,,USA,United States,USA.26_1,Missouri,USA.26.93_1,Saint Clair,495.53337263452,0.0199835899866302,std_main,24797.0145987808559815,,116.19835161214,0.328147515421567,pos,354.1040116145978864,,0.00660306401,0.000184219124690596,std,35.843531561069633998,1,0.00660306401,0.000184219124690596,std,35.843531561069633998,county,10,0.001,,13,0.00000001
3705,12.4,-85.55,12.4,-85.55,,NIC,Nicaragua,NIC.3_1,Boaco,NIC.3.2_1,Camoapa,51.68857044986,0.124627341066063,pos,414.7450311281270055,,1.56755160144,0.0220055073214391,pos,71.2345131853786506,,32.59754506828,0.819408662641899,bb_main,39.7817921074699445,,,,,,,10,0.001,,1,11115.88402678
3754,-23.68056,-54.56083,-23.68056,-54.56083,,BRA,Brazil,BRA.11_1,Mato Grosso do Sul,BRA.11.37_1,Iguatemi,1095.89474003126,0.408028386522136,bb,2685.8296535988837992,,339.20337006088,0.686086789561131,bb,494.4030044330953408,,27.37075497085,0.618870641900814,std_main,44.2269403615314706,,,,,,,10,0.001,,5,1.50567735
3755,-17.8,-63.16666,-17.8,-63.16666,,BOL,Bolivia,BOL.8_1,Santa Cruz,BOL.8.1_1,Andrés Ibáñez,172.71474429602,0.194592430837572,bb,887.5717495928015008,,189.54736678585,0.396619319760784,std_main,477.9075484779035275,,8.83505093101,0.147535550963851,std,59.8842168771563035,,,,,,,10,0.001,,1,11067.86841697
3756,-6.7103888889,-35.1953611111,-6.7103888889,-35.1953611111,,BRA,Brazil,BRA.15_1,Paraíba,BRA.15.110_1,Mamanguape,1793.94770148902,0.636848814422894,pos,2816.9129954566648462,,177.77512845965,0.2414347161644,pos,736.3279452263927355,,3.01319405822,0.129850708625726,pos,23.2050644167453277,,,,,,,10,0.001,,10,0.00001564
3757,-14.7810556,-68.6277778,-14.7810556,-68.6277778,,BOL,Bolivia,BOL.4_1,La Paz,BOL.4.5_1,Franz Tamayo,476.23370314743,0.583680306291025,std,815.9153187361066186,,31.43331646839,0.0910336228922311,pos_main,345.2934802518174910,,31.08262625048,0.276593010581168,std_main,112.3767595759929847,,,,,,,10,0.001,,7,0.01543799
3758,-23.26028,-47.29,-23.26028,-47.29,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.273_1,Itu,1030.40630037499,0.36349741546061,pos_main,2834.7004863000156659,,146.12516289145,0.299423486741644,bb,488.0217129310678880,,3.99029467313,0.192373029203934,pos_main,20.7424850024059353,,,,,,,10,0.001,,2,1023.24967872
3759,-20.01694,-63.56611,-20.01694,-63.56611,,BOL,Bolivia,BOL.8_1,Santa Cruz,BOL.8.3_1,Cordillera,383.3892330695,0.459810881112432,std,833.7976520737325970,,374.35644150487,0.767256632621342,std,487.9155494894537147,,206.85068492698,0.631449097403757,std,327.5809337244438326,,,,,,,10,0.001,,5,1.52329099
3760,-17.28111,49.41222,-17.28111,49.41222,,MDG,Madagascar,MDG.5_1,Toamasina,MDG.5.2_1,Analanjirofo,318.99730028383,0.410894351670163,bb,776.3487110182973014,,69.85416478264,0.21418230380497,bb_main,326.1434933777151147,,99.05995632411,0.564341231542482,std,175.5320199684063820,,,,,,,10,0.001,,5,1.53471628
3761,11.9666667,-86.1333333,11.9666667,-86.1333333,,NIC,Nicaragua,NIC.14_1,Masaya,NIC.14.2_1,La Concepción,116.68931518458,0.282685409123205,pos,412.7886032268555472,,2.22902759083,0.10783831436061,bb_main,20.6700893281413792,,7.30417526307,0.774420591653651,bb,9.4317937071806225,,,,,,,10,0.001,,7,0.01552415
3762,-4.86861,35.31277,-4.86861,35.31277,,TZA,Tanzania,TZA.25_1,Singida,TZA.25.5_1,Singida Rural,163.70541796203,0.211060686145642,std,775.6319803161513799,,111.93196065017,0.490933218264197,pos_main,227.9983437379328477,,40.1546818282,0.903833417709019,std_main,44.4270825148085384,,,,,,,10,0.001,,5,1.56626308
3763,-14.1735556,-67.9196389,-14.1735556,-67.9196389,,BOL,Bolivia,BOL.4_1,La Paz,BOL.4.1_1,Abel Iturralde,448.98490614274,0.546494799585581,std,821.5721475908189938,,89.98321766999,0.252482825040708,bb_main,356.3934206434910439,,106.46967287674,0.665458681610273,bb,159.9944156098547131,,,,,,,10,0.001,,7,0.01545805
3169,37.1589161313437,-91.400825852045,37.1589161313437,-91.400825852045,,USA,United States,USA.26_1,Missouri,USA.26.101_1,Shannon,726.59900673777,0.029031376284536,std_main,25028.059283734471409,,156.58534805041,0.382708916501616,bb,409.1499865792879002,,0.018425312,0.000430667071471861,std,42.783191984075049581,1,0.018425312,0.000430667071471861,std,42.783191984075049581,county,10,0.001,,12,0.00000009
3456,-35.36574503428309,150.357332,-35.36574503428309,150.357332,,AUS,Australia,AUS.5_1,New South Wales,AUS.5.117_1,Shoalhaven,1375.09006231071,0.455345632221568,bb,3019.8819643922724462,,282.54640678163,0.259628447772814,bb,1088.2721412288001455,,25.07488356308,0.3998944435387,pos,62.7037558741507361,,,,,,,10,0.001,,6,0.09088011
3224,37.5565019858293,-90.7729139257558,37.5565019858293,-90.7729139257558,,USA,United States,USA.26_1,Missouri,USA.26.90_1,Reynolds,762.28345488675,0.0308317514757446,std_main,24723.9750711677831518,,168.25193522841,0.452038446248287,bb_main,372.2071355319981056,,27.52489072491,0.665856460990533,std,41.3375739929950801,,,,,,,10,0.001,,13,0.00000001
3225,32.1548819346378,-86.6498900639863,32.1548819346378,-86.6498900639863,,USA,United States,USA.1_1,Alabama,USA.1.43_1,Lowndes,1321.03522055184,0.0500655595903214,pos_main,26386.1071635204608158,,50.90345954858,0.158498412238826,bb,321.1606906943552020,,0.00526395394,0.000153967242447562,std,34.188791435897748479,1,0.00526395394,0.000153967242447562,std,34.188791435897748479,county,10,0.001,,13,0.00000002
3264,46.0,25.0,46.0,25.0,,ROU,Romania,ROU.8_1,Brașov,ROU.8.23_1,Jibert,6.42734863273,0.0121312609486705,bb,529.8170289078145450,,26.7230542554,0.27096801078123,pos,98.6206976179754666,,3.80983367658,0.314121554000044,std_main,12.1285331365050688,,,,,,,10,0.001,,1,13544.21595603
3382,-16.2833,145.0667,-16.2833,145.0667,,AUS,Australia,AUS.7_1,Queensland,AUS.7.63_1,Tablelands,1514.9715474818,0.370446272196546,std_main,4089.5850793661338587,,327.10860415548,0.248971966803976,bb,1313.8370891893367319,,133.5378151514,0.602090261994573,std,221.7903586565624545,,,,,,,10,0.001,,4,15.3849955
3726,-14.46527,-68.54305,-14.46527,-68.54305,,BOL,Bolivia,BOL.4_1,La Paz,BOL.4.5_1,Franz Tamayo,485.36190502431,0.593391437439631,std,817.9455826301648596,,55.56900294153,0.158339517755958,pos,350.9484159676180985,,23.93638988763,0.210637764459034,bb_main,113.6376943094897011,,,,,,,10,0.001,,5,1.54485171
3727,16.08111,-89.35083,16.08111,-89.35083,,GTM,Guatemala,GTM.12_1,Petén,GTM.12.10_1,San Luis,99.30911101863,0.392234740118627,bb,253.1879531848583139,,111.67625176885,0.705403521865199,pos_main,158.3154156553687810,,21.74026469677,0.487887841600373,std,44.5599640799767352,,,,,,,10,0.001,,5,1.53924089
3728,-22.5069445,-44.7875,-22.5069445,-44.7875,,BRA,Brazil,BRA.25_1,São Paulo,BRA.25.473_1,Queluz,1052.50354861071,0.37459566745509,pos_main,2809.7056107486717768,,380.3359230156,0.794097286730513,bb,478.9538125505166549,,0.41079505969,0.0324678576129797,std,12.6523611316373443,,,,,,,10,0.001,,4,10.28911721
3729,-25.9,-57.15,-25.9,-57.15,,PRY,Paraguay,PRY.16_1,Paraguarí,PRY.16.1_1,Acahay,301.56417063867,0.549749878417462,pos,548.5479533106364315,,10.89051988888,0.138141182554281,bb,78.8361565140119934,,7.8233140604,0.48152476049988,std,16.2469611163473070,,,,,,,10,0.001,,1,11123.90671024
3730,7.48333,-72.08333,7.48333,-72.08333,,VEN,Venezuela,VEN.21_1,Táchira,VEN.21.6_1,Córdoba,609.70487920971,0.684056039615636,bb,891.3083781151860796,,49.53673087263,0.548531770721213,std,90.3078609421270106,,14.64449251664,0.768553601537908,bb,19.0546143916777647,,,,,,,10,0.001,,5,1.56249981
3731,6.16666,-75.41666,6.16666,-75.41666,,COL,Colombia,COL.2_1,Antioquia,COL.2.84_1,Rionegro,122.8010928211,0.0973365567214142,bb,1261.6132823823586195,,84.4973725458,0.303193021538614,std_main,278.6916800294448712,,1.84035945105,0.148950610490002,std,12.3555012295403133,,,,,,,10,0.001,,5,1.56459212
3732,-5.26333,-78.66222,-5.26333,-78.66222,,PER,Peru,PER.1_1,Amazonas,PER.1.1_1,Bagua,541.00950106272,0.455272694602304,pos_main,1188.3196762663528108,,60.00330897025,0.265754891852503,pos_main,225.7844006256431273,,31.4081130222,0.440126007246958,pos_main,71.3616384968059215,,,,,,,10,0.001,,5,1.56579626
3176,38.9146932822667,-99.3168459652486,38.9146932822667,-99.3168459652486,,USA,United States,USA.17_1,Kansas,USA.17.26_1,Ellis,69.71703103354,0.00227953625293447,std_main,30583.86588227871484142,,94.3664399821,0.25467615693175,std,370.5350399463936331,,0.00135710925,0.0000435865868671788,std_main,31.1359376253871999322,1,0.00135710925,0.0000435865868671788,std_main,31.1359376253871999322,county,10,0.001,,13,0.00000001
3597,45.26,-110.46,45.26,-110.46,,USA,United States,USA.27_1,Montana,USA.27.34_1,Park,163.91061393659,0.00702492988534218,std,23332.70461226902553431,,161.02759303927,0.229706962990364,bb_main,701.0131122843888818,,25.79259442008,0.270639741645278,std_main,95.3023168854699413,,,,,,,10,0.001,,2,1360.54883787
3183,29.8104654010656,-103.251421133493,29.8104654010656,-103.251421133493,,USA,United States,USA.44_1,Texas,USA.44.22_1,Brewster,888.35098060386,0.0294523341606984,pos,30162.3285868217458020,,339.99427724121,0.522348696097896,bb_main,650.8952348901622607,,0.10528343311,0.00101865807519499,std_main,103.35502723997628276,,,,,,,10,0.001,,12,0.0000001
3197,37.1918267623105,-95.2975252107752,37.1918267623105,-95.2975252107752,,USA,United States,USA.17_1,Kansas,USA.17.50_1,Labette,390.94954219317,0.0157401218841266,pos,24837.7709569981077153,,303.01277422312,0.819157467626131,bb,369.9078458031186214,,0.00156476345,0.0000584662139057992,std_main,26.7635501850889102940,1,0.00156476345,0.0000584662139057992,std_main,26.7635501850889102940,county,10,0.001,,13,0.00000002
3198,37.6088961070018,-91.5062159384351,37.6088961070018,-91.5062159384351,,USA,United States,USA.26_1,Missouri,USA.26.33_1,Dent,699.33614796649,0.0282353482790002,std_main,24768.1077299342295950,,112.51896608208,0.287932268600489,bb_main,390.7827581430340150,,0.00570002279,0.000176617747205121,std,32.273216481354422226,1,0.00570002279,0.000176617747205121,std,32.273216481354422226,county,10,0.001,,13,0.00000001
3199,42.3316189113988,-71.0735260241841,42.3316189113988,-71.0735260241841,,USA,United States,USA.22_1,Massachusetts,USA.22.13_1,Suffolk,2374.29649472324,0.101066597432286,std_main,23492.395658357887032,,61.04586678927,0.361882810450882,bb,168.6896006837431584,,0.00569665752,0.000314274574003968,std,18.126370986435811890,1,0.00569665752,0.000314274574003968,std,18.126370986435811890,county,10,0.001,,13,0.00000001
3595,43.192572,-123.767374,43.192572,-123.767374,,USA,United States,USA.38_1,Oregon,USA.38.6_1,Coos,939.86107301273,0.0395685423161165,std,23752.7343186943497121,,272.48018720188,0.745957444505471,std,365.2757797497677178,,23.69985196945,0.569350857716935,std_main,41.6260933802490030,,,,,,,10,0.001,,6,0.13765835
3596,36.093988078,-81.793844357,36.093988078,-81.793844357,,USA,United States,USA.34_1,North Carolina,USA.34.6_1,Avery,1572.58111284945,0.0633767212006981,std_main,24813.2292592020030953,,155.80867710923,0.322003199740486,pos,483.8730709347044878,,10.47693959748,0.579692967839675,bb,18.0732563248509077,,,,,,,10,0.001,,9,0.00014291
3283,40.06453,-8.58958,40.06453,-8.58958,,PRT,Portugal,PRT.7_1,Coimbra,PRT.7.15_1,Soure,52.35167307063,0.0208270137823521,std,2513.6427918912944028,,26.63207911811,0.473590802718582,std,56.2343672327086199,,0.46492916333,0.0285103551574737,bb,16.3073788720630351,,,,,,,10,0.001,,5,1.40026225
3285,52.12269,4.72084,52.12269,4.72084,,NLD,Netherlands,NLD.14_1,Zuid-Holland,NLD.14.7_1,Alphen aan den Rijn,39.28642886548,0.259566803997775,bb,151.3538259145678824,,15.82010685388,0.238168304024714,bb_main,66.4240647749601293,,2.11903781932,0.367107137554605,pos_main,5.7722599278114165,,,,,,,10,0.001,,5,1.30659235
3520,37.8800924692748,-91.7931007661717,37.8800924692748,-91.7931007661717,,USA,United States,USA.26_1,Missouri,USA.26.81_1,Phelps,665.56429868436,0.027011014820347,std_main,24640.477342709841746,,73.58785041337,0.191133371569987,bb_main,385.0078602648646047,,0.02549228512,0.000719742817429056,std_main,35.418603010251974306,1,0.02549228512,0.000719742817429056,std_main,35.418603010251974306,county,10,0.001,,13,0.00000001
3734,19.85,-102.916666666667,19.85,-102.916666666667,,MEX,Mexico,MEX.14_1,Jalisco,MEX.14.114_1,Valle de Juárez,419.86344001534,0.220654700071188,bb,1902.8075988405546433,,107.96144791338,0.409359714189961,std_main,263.7324684648404766,,7.8612628328,0.381963967279763,std,20.5811634243555544,,,,,,,10,0.001,,2,1107.02483846
3230,31.450060604941,-104.519344981419,31.450060604941,-104.519344981419,,USA,United States,USA.44_1,Texas,USA.44.55_1,Culberson,780.95694352462,0.0269394555262647,pos_main,28989.3365796953012482,,423.96036119946,0.673228291285014,bb,629.7423425124221584,,0.10108542696,0.00106525716804213,std,94.89297982926331152,,,,,,,10,0.001,,12,0.00000015
3261,38.6429481191588,-90.444092022045,38.6429481191588,-90.444092022045,,USA,United States,USA.26_1,Missouri,USA.26.95_1,Saint Louis,759.51677850544,0.0313499765637718,std_main,24227.0285899716313397,,177.95861836696,0.500829483534092,bb,355.3277596821956390,,0.99005837693,0.0301305415689915,pos,32.8589638743469245,,,,,,,10,0.001,,12,0.00000009
3262,43.0395244974881,-108.624655565238,43.0395244974881,-108.624655565238,,USA,United States,USA.51_1,Wyoming,USA.51.7_1,Fremont,424.0082069401,0.0159528487607278,std,26578.8395100885994110,,87.41826983834,0.265890962508009,bb,328.7748820560489790,,0.43795533351,0.00306575520371803,std,142.85398031090826025,,,,,,,10,0.001,,12,0.00000008
3265,52.92755,4.7864,52.92755,4.7864,,NLD,Netherlands,NLD.9_1,Noord-Holland,NLD.9.15_1,Den Helder,91.20050914114,0.428869612909145,std,212.6532316488942045,,29.34139835733,0.488503710005715,bb,60.0638188745521201,,1.93326119992,0.438693898088311,bb,4.4068568273790443,,,,,,,10,0.001,,4,6.81641044
3266,51.81171,-3.8879,51.81171,-3.8879,,GBR,United Kingdom,GBR.4_1,Wales,GBR.4.6_1,Carmarthenshire,254.45141010631,0.215461216487741,std_main,1180.9615403372950302,,55.33813443747,0.278367854273002,std_main,198.7949886742259058,,20.860972449,0.457483939128013,std,45.5993547855735539,,,,,,,10,0.001,,4,6.98575283
3267,-26.53,-56.0,-26.53,-56.0,,PRY,Paraguay,PRY.13_1,Itapúa,PRY.13.25_1,San Pedro del Paraná,421.28860657312,0.779997564622135,pos_main,540.1152845614468835,,37.07026370651,0.251995907,pos_main,147.1066103724851372,,21.01833253604,0.620759317873371,pos,33.8590689351964589,,,,,,,10,0.001,,1,10027.38664077
3270,51.7532,-3.83475,51.7532,-3.83475,,GBR,United Kingdom,GBR.4_1,Wales,GBR.4.14_1,Neath Port Talbot,259.31286070002,0.21731316473541,std_main,1193.2680701408347657,,61.25765470988,0.30278107945599,std_main,202.3166534049693020,,10.36624955401,0.56791889032863,std_main,18.2530458671862483,,,,,,,10,0.001,,4,11.14767484
3271,52.35314,-3.35439,52.35314,-3.35439,,GBR,United Kingdom,GBR.4_1,Wales,GBR.4.17_1,Powys,185.57591017212,0.15276390798721,std_main,1214.7889682663600810,,17.41358723572,0.128619694443252,pos,135.3881869421094670,,3.05290551099,0.0440489016322842,pos_main,69.3071880991573438,,,,,,,10,0.001,,5,1.30477845
3272,43.90273,3.75729,43.90273,3.75729,,FRA,France,FRA.11_1,Occitanie,FRA.11.8_1,Hérault,284.10442619329,0.324037574777009,bb,876.7638332955690214,,122.87786893607,0.559158955056109,bb_main,219.7548082257571596,,46.8374078252,0.579765285330291,bb_main,80.7868442804691771,,,,,,,10,0.001,,5,1.37111483
3273,48.8626,2.39673,48.8626,2.39673,,FRA,France,FRA.8_1,Île-de-France,FRA.8.3_1,Paris,239.74519453165,0.243205907848188,pos,985.7704389372884062,,18.77298454393,0.168207571296343,std_main,111.6060614825495870,,3.76625660746,0.411340740896295,bb,9.1560505269997756,,,,,,,10,0.001,,4,11.14488646
3274,55.63953,-2.359,55.63953,-2.359,,GBR,United Kingdom,GBR.3_1,Scotland,GBR.3.26_1,Scottish Borders,150.20458340347,0.114271976826222,pos,1314.4481050843476945,,148.49240794295,0.188790247447463,pos_main,786.5470274584645649,,27.74332521756,0.543708657910871,std,51.0260868829274815,,,,,,,10,0.001,,3,62.98208808
3275,53.63118,-1.56218,53.63118,-1.56218,,GBR,United Kingdom,GBR.1_1,England,GBR.1.105_1,Wakefield,72.25746573615,0.0859812544185707,std_main,840.3862705280959321,,83.68465715269,0.130823681376648,pos_main,639.6751434608970876,,9.21162893213,0.600498456920053,pos_main,15.3399710290286136,,,,,,,10,0.001,,5,1.29474427
3276,50.68641,-4.0894,50.68641,-4.0894,,GBR,United Kingdom,GBR.1_1,England,GBR.1.26_1,Devon,377.87048942396,0.307617595722432,std_main,1228.3773577273461510,,268.19785522249,0.550360811192889,bb,487.3127769420572457,,21.62067574935,0.299032510859293,std,72.3020907901328839,,,,,,,10,0.001,,4,7.15399786
3277,51.79737,-3.57985,51.79737,-3.57985,,GBR,United Kingdom,GBR.4_1,Wales,GBR.4.17_1,Powys,249.25386890853,0.203627862881215,std_main,1224.0656331689275560,,57.06882970917,0.2878783597472,std_main,198.2393874943740723,,59.58421717119,0.837005990621227,bb,71.1873246295005749,,,,,,,10,0.001,,5,1.30915483
3278,53.48763,-2.13711,53.48763,-2.13711,,GBR,United Kingdom,GBR.1_1,England,GBR.1.100_1,Tameside,56.81948808472,0.0508529975684826,std_main,1117.3281969898128427,,68.47844878567,0.117224381132696,bb_main,584.1655816306128670,,3.17974646441,0.399796431354544,bb,7.9534138252228791,,,,,,,10,0.001,,5,1.29586879
3279,54.52612,-0.9972,54.52612,-0.9972,,GBR,United Kingdom,GBR.1_1,England,GBR.1.75_1,Redcar and Cleveland,64.25727095388,0.0773102118493749,pos_main,831.1614910469238230,,186.26323654624,0.299206068880289,pos,622.5249281984419964,,3.20909915832,0.148372582006971,std,21.6286534541080282,,,,,,,10,0.001,,4,6.56960394
